2026-04-05 16:48:04,507 | INFO | [GROUND_ROLL] Time:5.30s | Alt:44.6m | Pitch:0.0° | Spd:26.7kt
2026-04-05 16:48:04,538 | INFO | [GROUND_ROLL] Time:5.34s | Alt:44.6m | Pitch:0.0° | Spd:26.9kt
2026-04-05 16:48:04,572 | INFO | [GROUND_ROLL] Time:5.37s | Alt:44.6m | Pitch:0.0° | Spd:27.1kt
2026-04-05 16:48:04,607 | INFO | [GROUND_ROLL] Time:5.40s | Alt:44.6m | Pitch:0.0° | Spd:27.2kt
2026-04-05 16:48:04,637 | INFO | [GROUND_ROLL] Time:5.43s | Alt:44.6m | Pitch:0.0° | Spd:27.4kt
2026-04-05 16:48:04,670 | INFO | [GROUND_ROLL] Time:5.47s | Alt:44.6m | Pitch:0.0° | Spd:27.5kt
2026-04-05 16:48:04,707 | INFO | [GROUND_ROLL] Time:5.51s | Alt:44.6m | Pitch:0.0° | Spd:27.7kt
2026-04-05 16:48:04,740 | INFO | [GROUND_ROLL] Time:5.54s | Alt:44.6m | Pitch:0.0° | Spd:27.9kt
2026-04-05 16:48:04,768 | INFO | [GROUND_ROLL] Time:5.57s | Alt:44.6m | Pitch:0.0° | Spd:28.0kt
2026-04-05 16:48:04,807 | INFO | [GROUND_ROLL] Time:5.60s | Alt:44.6m | Pitch:0.0° | Spd:28.2kt
2026-04-05 16:48:04,840 | INFO | [GROUND_ROLL] Time:5.64s | Alt:44.6m | Pitch:0.0° | Spd:28.3kt
2026-04-05 16:48:04,870 | INFO | [GROUND_ROLL] Time:5.67s | Alt:44.6m | Pitch:0.0° | Spd:28.5kt
2026-04-05 16:48:04,908 | INFO | [GROUND_ROLL] Time:5.71s | Alt:44.6m | Pitch:0.0° | Spd:28.7kt
2026-04-05 16:48:04,940 | INFO | [GROUND_ROLL] Time:5.74s | Alt:44.6m | Pitch:0.0° | Spd:28.8kt
2026-04-05 16:48:04,970 | INFO | [GROUND_ROLL] Time:5.77s | Alt:44.6m | Pitch:0.0° | Spd:29.0kt
